"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX"
"3082","364.2840881347656","364.2840881347656","364.2840881347656","707.9910888671875","707.9910888671875","707.9910888671875","","",""
"3083","355.2840881347656","355.2840881347656","355.2840881347656","728.6363525390625","728.6363525390625","728.6363525390625","","",""
"3084","334.10577392578125","334.10577392578125","334.10577392578125","708.7583618164062","708.7583618164062","708.7583618164062","","",""
"3085","365.9545593261719","365.9545593261719","365.9545593261719","697.9140625","697.9140625","697.9140625","","",""
"3086","330.23748779296875","330.23748779296875","330.23748779296875","718.75","718.75","718.75","","",""
"3087","421.296875","421.296875","421.296875","697.0999755859375","697.0999755859375","697.0999755859375","","",""
"3088","331.625","331.625","331.625","678.3671875","678.3671875","678.3671875","","",""
"3089","333.3035583496094","333.3035583496094","333.3035583496094","692.625","692.625","692.625","","",""
"3090","344.40277099609375","344.40277099609375","344.40277099609375","704.5","704.5","704.5","","",""
"3091","396.6388854980469","396.6388854980469","396.6388854980469","703.933837890625","703.933837890625","703.933837890625","","",""
"3092","391.8035583496094","391.8035583496094","391.8035583496094","661.5972290039062","661.5972290039062","661.5972290039062","","",""
"3093","366.375","366.375","366.375","684.852294921875","684.852294921875","684.852294921875","","",""
"3094","355.8958435058594","355.8958435058594","355.8958435058594","680.2666625976562","680.2666625976562","680.2666625976562","","",""
"3095","378","378","378","693.513916015625","693.513916015625","693.513916015625","","",""
"3096","353.140625","353.140625","353.140625","710.0192260742188","710.0192260742188","710.0192260742188","","",""
"3097","410.7124938964844","410.7124938964844","410.7124938964844","711.5789184570312","711.5789184570312","711.5789184570312","","",""
"3098","324","324","324","719.423095703125","719.423095703125","719.423095703125","","",""
"3099","372.8854064941406","372.8854064941406","372.8854064941406","691.7794189453125","691.7794189453125","691.7794189453125","","",""
"3100","376.5625","376.5625","376.5625","717.9166870117188","717.9166870117188","717.9166870117188","","",""
"3101","393.0454406738281","393.0454406738281","393.0454406738281","716.0833129882812","716.0833129882812","716.0833129882812","","",""
"3102","364.2954406738281","364.2954406738281","364.2954406738281","708.361083984375","708.361083984375","708.361083984375","","",""
"3103","433.9305419921875","433.9305419921875","433.9305419921875","730.1145629882812","730.1145629882812","730.1145629882812","","",""
"3104","313.1964416503906","313.1964416503906","313.1964416503906","721.227294921875","721.227294921875","721.227294921875","","",""
"3105","384.0535583496094","384.0535583496094","384.0535583496094","726.9821166992188","726.9821166992188","726.9821166992188","","",""
"3106","342.2727355957031","342.2727355957031","342.2727355957031","730.8557739257812","730.8557739257812","730.8557739257812","","",""
"3107","396.1625061035156","396.1625061035156","396.1625061035156","720.977294921875","720.977294921875","720.977294921875","","",""
"3108","365.9204406738281","365.9204406738281","365.9204406738281","714.941650390625","714.941650390625","714.941650390625","","",""
"3109","401.6458435058594","401.6458435058594","401.6458435058594","719.5657958984375","719.5657958984375","719.5657958984375","","",""
"3110","437.328125","437.328125","437.328125","722","722","722","","",""
"3111","318.1730651855469","318.1730651855469","318.1730651855469","725.191162109375","725.191162109375","725.191162109375","","",""
"3112","318.1499938964844","318.1499938964844","318.1499938964844","705.0250244140625","705.0250244140625","705.0250244140625","","",""
"3113","330.7321472167969","330.7321472167969","330.7321472167969","714.0166625976562","714.0166625976562","714.0166625976562","","",""
"3114","429.7159118652344","429.7159118652344","429.7159118652344","720.1544189453125","720.1544189453125","720.1544189453125","","",""
"3115","385.6071472167969","385.6071472167969","385.6071472167969","713.0347290039062","713.0347290039062","713.0347290039062","","",""
"3116","433.6805419921875","433.6805419921875","433.6805419921875","722.6136474609375","722.6136474609375","722.6136474609375","","",""
"3117","336.2083435058594","336.2083435058594","336.2083435058594","714","714","714","","",""
"3118","359.2788391113281","359.2788391113281","359.2788391113281","689.6696166992188","689.6696166992188","689.6696166992188","","",""
"3119","300.96429443359375","300.96429443359375","300.96429443359375","708.4375","708.4375","708.4375","","",""
"3120","449.34375","449.34375","449.34375","710.38232421875","710.38232421875","710.38232421875","","",""
"3121","352.0555419921875","352.0555419921875","352.0555419921875","690.234375","690.234375","690.234375","","",""
"3122","386.3269348144531","386.3269348144531","386.3269348144531","663.875","663.875","663.875","","",""
"3123","378.5","378.5","378.5","700.1428833007812","700.1428833007812","700.1428833007812","","",""
"3124","373.0113525390625","373.0113525390625","373.0113525390625","680.875","680.875","680.875","","",""
"3125","468.6071472167969","468.6071472167969","468.6071472167969","682.9270629882812","682.9270629882812","682.9270629882812","","",""
"3126","369.5833435058594","369.5833435058594","369.5833435058594","653.6442260742188","653.6442260742188","653.6442260742188","","",""
"3127","316.15625","316.15625","316.15625","692.1442260742188","692.1442260742188","692.1442260742188","","",""
"3128","371.4821472167969","371.4821472167969","371.4821472167969","674","674","674","","",""
"3129","376.95001220703125","376.95001220703125","376.95001220703125","655.1375122070312","655.1375122070312","655.1375122070312","","",""
"3130","432.5625","432.5625","432.5625","664.4903564453125","664.4903564453125","664.4903564453125","","",""
"3131","376.109375","376.109375","376.109375","675.2678833007812","675.2678833007812","675.2678833007812","","",""
"3132","380.7250061035156","380.7250061035156","380.7250061035156","682.75","682.75","682.75","","",""
"3133","342.9444580078125","342.9444580078125","342.9444580078125","658.2884521484375","658.2884521484375","658.2884521484375","","",""
"3134","327.3194580078125","327.3194580078125","327.3194580078125","647.7109375","647.7109375","647.7109375","","",""
"3135","381.7083435058594","381.7083435058594","381.7083435058594","665.4166870117188","665.4166870117188","665.4166870117188","","",""
"3136","324.82501220703125","324.82501220703125","324.82501220703125","684.6696166992188","684.6696166992188","684.6696166992188","","",""
"3137","320.0625","320.0625","320.0625","690.6083374023438","690.6083374023438","690.6083374023438","","",""
"3138","353.73748779296875","353.73748779296875","353.73748779296875","677.9083251953125","677.9083251953125","677.9083251953125","","",""
"3139","321.9125061035156","321.9125061035156","321.9125061035156","699.9722290039062","699.9722290039062","699.9722290039062","","",""
"3140","338.7083435058594","338.7083435058594","338.7083435058594","717.2000122070312","717.2000122070312","717.2000122070312","","",""
"3141","383.54998779296875","383.54998779296875","383.54998779296875","751.0357055664062","751.0357055664062","751.0357055664062","","",""
"3142","426.4886474609375","426.4886474609375","426.4886474609375","729.3416748046875","729.3416748046875","729.3416748046875","","",""
"3143","345.25","345.25","345.25","701.6805419921875","701.6805419921875","701.6805419921875","","",""
"3144","357.3333435058594","357.3333435058594","357.3333435058594","714.609375","714.609375","714.609375","","",""
"3145","329.06732177734375","329.06732177734375","329.06732177734375","718.4204711914062","718.4204711914062","718.4204711914062","","",""
"3146","355.7279357910156","355.7279357910156","355.7279357910156","738.7374877929688","738.7374877929688","738.7374877929688","","",""
"3147","393","393","393","691.453125","691.453125","691.453125","","",""
"3148","321.07501220703125","321.07501220703125","321.07501220703125","664.683349609375","664.683349609375","664.683349609375","","",""
"3149","363.7109375","363.7109375","363.7109375","646.88232421875","646.88232421875","646.88232421875","","",""
"3150","307.84375","307.84375","307.84375","618.375","618.375","618.375","","",""
"3151","371.7361145019531","371.7361145019531","371.7361145019531","614.522705078125","614.522705078125","614.522705078125","","",""
"3152","390.125","390.125","390.125","682.6666870117188","682.6666870117188","682.6666870117188","","",""
"3153","335.4711608886719","335.4711608886719","335.4711608886719","619.3958129882812","619.3958129882812","619.3958129882812","","",""
"3154","393.5384521484375","393.5384521484375","393.5384521484375","662.7380981445312","662.7380981445312","662.7380981445312","","",""
"3155","398.7410583496094","398.7410583496094","398.7410583496094","660.308837890625","660.308837890625","660.308837890625","","",""
"3156","308.4479064941406","308.4479064941406","308.4479064941406","661.0750122070312","661.0750122070312","661.0750122070312","","",""
"3157","342.8958435058594","342.8958435058594","342.8958435058594","674.109375","674.109375","674.109375","","",""
"3158","587.7999877929688","587.7999877929688","587.7999877929688","638.125","638.125","638.125","","",""
"3159","422.54998779296875","422.54998779296875","422.54998779296875","665.046875","665.046875","665.046875","","",""
"3160","363.109375","363.109375","363.109375","660.75","660.75","660.75","","",""
"3161","419.9583435058594","419.9583435058594","419.9583435058594","635.8408813476562","635.8408813476562","635.8408813476562","","",""
"3162","341.5","341.5","341.5","670.7249755859375","670.7249755859375","670.7249755859375","","",""
"3163","407","407","407","676.826416015625","676.826416015625","676.826416015625","","",""
"3164","364.1000061035156","364.1000061035156","364.1000061035156","673.022705078125","673.022705078125","673.022705078125","","",""
"3165","369.9791564941406","369.9791564941406","369.9791564941406","662.09375","662.09375","662.09375","","",""
"3166","334.4479064941406","334.4479064941406","334.4479064941406","658.816650390625","658.816650390625","658.816650390625","","",""
"3167","341.0625","341.0625","341.0625","691.5341186523438","691.5341186523438","691.5341186523438","","",""
"3168","364.43267822265625","364.43267822265625","364.43267822265625","733.375","733.375","733.375","","",""
"3169","306","306","306","702.7421875","702.7421875","702.7421875","","",""
"3170","374.6875","374.6875","374.6875","735.941650390625","735.941650390625","735.941650390625","","",""
"3171","359.5138854980469","359.5138854980469","359.5138854980469","718.9453125","718.9453125","718.9453125","","",""
"3172","316.25","316.25","316.25","709.8229370117188","709.8229370117188","709.8229370117188","","",""
"3173","420.125","420.125","420.125","742.8833618164062","742.8833618164062","742.8833618164062","","",""
"3174","325.71429443359375","325.71429443359375","325.71429443359375","733.1346435546875","733.1346435546875","733.1346435546875","","",""
"3175","364.5416564941406","364.5416564941406","364.5416564941406","729.4791870117188","729.4791870117188","729.4791870117188","","",""
"3176","328.38751220703125","328.38751220703125","328.38751220703125","740.352294921875","740.352294921875","740.352294921875","","",""
"3177","350.7395935058594","350.7395935058594","350.7395935058594","755.359375","755.359375","755.359375","","",""
"3178","307.1770935058594","307.1770935058594","307.1770935058594","807.638916015625","807.638916015625","807.638916015625","","",""
"3179","371.0625","371.0625","371.0625","748.7205810546875","748.7205810546875","748.7205810546875","","",""
"3180","393.625","393.625","393.625","784.1973876953125","784.1973876953125","784.1973876953125","","",""
"3181","350.6625061035156","350.6625061035156","350.6625061035156","779.3958129882812","779.3958129882812","779.3958129882812","","",""
"3182","321.9083251953125","321.9083251953125","321.9083251953125","752.8157958984375","752.8157958984375","752.8157958984375","","",""
"3183","349.6145935058594","349.6145935058594","349.6145935058594","739.4940185546875","739.4940185546875","739.4940185546875","","",""
"3184","387.21875","387.21875","387.21875","747.6923217773438","747.6923217773438","747.6923217773438","","",""
"3185","325.078125","325.078125","325.078125","732.375","732.375","732.375","","",""
"3186","376.4916687011719","376.4916687011719","376.4916687011719","722.227294921875","722.227294921875","722.227294921875","","",""
"3187","347.05682373046875","347.05682373046875","347.05682373046875","744.5803833007812","744.5803833007812","744.5803833007812","","",""
"3188","390.0249938964844","390.0249938964844","390.0249938964844","703.1354370117188","703.1354370117188","703.1354370117188","","",""
