"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MAX"
"3651","","","","297.3295593261719","297.3295593261719","297.3295593261719"
"3652","","","","278.14422607421875","278.14422607421875","278.14422607421875"
"3653","","","","282.35833740234375","282.35833740234375","282.35833740234375"
"3654","","","","286.7250061035156","286.7250061035156","286.7250061035156"
"3655","","","","283.6625061035156","283.6625061035156","283.6625061035156"
"3656","","","","291.3295593261719","291.3295593261719","291.3295593261719"
"3657","","","","282.6022644042969","282.6022644042969","282.6022644042969"
"3658","","","","271.3214416503906","271.3214416503906","271.3214416503906"
"3659","","","","262.4125061035156","262.4125061035156","262.4125061035156"
"3660","","","","285.5","285.5","285.5"
"3661","","","","266.8541564941406","266.8541564941406","266.8541564941406"
"3662","","","","336.01666259765625","336.01666259765625","336.01666259765625"
"3663","","","","314.1477355957031","314.1477355957031","314.1477355957031"
"3664","","","","290.7749938964844","290.7749938964844","290.7749938964844"
"3665","","","","347.9583435058594","347.9583435058594","347.9583435058594"
"3666","","","","259.81817626953125","259.81817626953125","259.81817626953125"
"3667","","","","294.84375","294.84375","294.84375"
"3668","","","","283.93267822265625","283.93267822265625","283.93267822265625"
"3669","","","","288.1145935058594","288.1145935058594","288.1145935058594"
"3670","","","","275.56732177734375","275.56732177734375","275.56732177734375"
"3671","","","","239.61111450195312","239.61111450195312","239.61111450195312"
"3672","","","","252.38888549804688","252.38888549804688","252.38888549804688"
"3673","","","","293.1785583496094","293.1785583496094","293.1785583496094"
"3674","","","","252.8125","252.8125","252.8125"
"3675","","","","308.1458435058594","308.1458435058594","308.1458435058594"
"3676","","","","275.9553527832031","275.9553527832031","275.9553527832031"
"3677","","","","270.2749938964844","270.2749938964844","270.2749938964844"
"3678","","","","256.1499938964844","256.1499938964844","256.1499938964844"
"3679","","","","273.25","273.25","273.25"
"3680","","","","223.2142791748047","223.2142791748047","223.2142791748047"
"3681","","","","261.3035583496094","261.3035583496094","261.3035583496094"
"3682","","","","288.9305419921875","288.9305419921875","288.9305419921875"
"3683","","","","264.7159118652344","264.7159118652344","264.7159118652344"
"3684","","","","314.2019348144531","314.2019348144531","314.2019348144531"
"3685","","","","293.15277099609375","293.15277099609375","293.15277099609375"
"3686","","","","263.0795593261719","263.0795593261719","263.0795593261719"
"3687","","","","284.2749938964844","284.2749938964844","284.2749938964844"
"3688","","","","285.1071472167969","285.1071472167969","285.1071472167969"
"3689","","","","301.6428527832031","301.6428527832031","301.6428527832031"
"3690","","","","282.6160583496094","282.6160583496094","282.6160583496094"
"3691","","","","284.5535583496094","284.5535583496094","284.5535583496094"
"3692","","","","311.3125","311.3125","311.3125"
"3693","","","","217.85714721679688","217.85714721679688","217.85714721679688"
"3694","","","","334.48077392578125","334.48077392578125","334.48077392578125"
"3695","","","","260.48748779296875","260.48748779296875","260.48748779296875"
"3696","","","","284.3166809082031","284.3166809082031","284.3166809082031"
"3697","","","","265.1696472167969","265.1696472167969","265.1696472167969"
"3698","","","","310.71875","310.71875","310.71875"
"3699","","","","337.8125","337.8125","337.8125"
"3700","","","","252.625","252.625","252.625"
"3701","","","","280.8522644042969","280.8522644042969","280.8522644042969"
"3702","","","","237.05833435058594","237.05833435058594","237.05833435058594"
"3703","","","","276.3214416503906","276.3214416503906","276.3214416503906"
"3704","","","","305.8888854980469","305.8888854980469","305.8888854980469"
"3705","","","","215.1875","215.1875","215.1875"
"3706","","","","352.51251220703125","352.51251220703125","352.51251220703125"
"3707","","","","255.72116088867188","255.72116088867188","255.72116088867188"
"3708","","","","271.9125061035156","271.9125061035156","271.9125061035156"
"3709","","","","262.7946472167969","262.7946472167969","262.7946472167969"
"3710","","","","294.2916564941406","294.2916564941406","294.2916564941406"
"3711","","","","289.21429443359375","289.21429443359375","289.21429443359375"
"3712","","","","261.73126220703125","261.73126220703125","261.73126220703125"
"3713","","","","318.0625","318.0625","318.0625"
"3714","","","","290.375","290.375","290.375"
"3715","","","","314","314","314"
"3716","","","","270.4285583496094","270.4285583496094","270.4285583496094"
"3717","","","","305.76251220703125","305.76251220703125","305.76251220703125"
"3718","","","","201.6666717529297","201.6666717529297","201.6666717529297"
"3719","","","","288.4285583496094","288.4285583496094","288.4285583496094"
"3720","","","","381.21875","381.21875","381.21875"
"3721","","","","288.9624938964844","288.9624938964844","288.9624938964844"
"3722","","","","292.6805419921875","292.6805419921875","292.6805419921875"
"3723","","","","306.4750061035156","306.4750061035156","306.4750061035156"
"3724","","","","294.0249938964844","294.0249938964844","294.0249938964844"
"3725","","","","301.6666564941406","301.6666564941406","301.6666564941406"
"3726","","","","246.7708282470703","246.7708282470703","246.7708282470703"
"3727","","","","324.75","324.75","324.75"
"3728","","","","326.5","326.5","326.5"
"3729","","","","282.8958435058594","282.8958435058594","282.8958435058594"
"3730","","","","325.0113525390625","325.0113525390625","325.0113525390625"
"3731","","","","279.125","279.125","279.125"
"3732","","","","247.48214721679688","247.48214721679688","247.48214721679688"
"3733","","","","292.13751220703125","292.13751220703125","292.13751220703125"
"3734","","","","312.56817626953125","312.56817626953125","312.56817626953125"
"3735","","","","274.42498779296875","274.42498779296875","274.42498779296875"
"3736","","","","294.70001220703125","294.70001220703125","294.70001220703125"
"3737","","","","291.4038391113281","291.4038391113281","291.4038391113281"
"3738","","","","275.25","275.25","275.25"
"3739","","","","279.6979064941406","279.6979064941406","279.6979064941406"
"3740","","","","270.9583435058594","270.9583435058594","270.9583435058594"
"3741","","","","269.2840881347656","269.2840881347656","269.2840881347656"
"3742","","","","318.546875","318.546875","318.546875"
"3743","","","","255.65908813476562","255.65908813476562","255.65908813476562"
"3744","","","","267.125","267.125","267.125"
"3745","","","","314.1041564941406","314.1041564941406","314.1041564941406"
"3746","","","","305.9861145019531","305.9861145019531","305.9861145019531"
"3747","","","","253.9250030517578","253.9250030517578","253.9250030517578"
"3748","","","","288.8461608886719","288.8461608886719","288.8461608886719"
"3749","","","","264.19232177734375","264.19232177734375","264.19232177734375"
"3750","","","","300.3125","300.3125","300.3125"
"3751","","","","295.7272644042969","295.7272644042969","295.7272644042969"
"3752","","","","275.98748779296875","275.98748779296875","275.98748779296875"
"3753","","","","291.3541564941406","291.3541564941406","291.3541564941406"
"3754","","","","304.1041564941406","304.1041564941406","304.1041564941406"
"3755","","","","316.0535583496094","316.0535583496094","316.0535583496094"
"3756","","","","266.515625","266.515625","266.515625"
"3757","","","","274.4624938964844","274.4624938964844","274.4624938964844"
"3758","","","","272.5769348144531","272.5769348144531","272.5769348144531"
"3759","","","","278.7638854980469","278.7638854980469","278.7638854980469"
"3760","","","","286.5865478515625","286.5865478515625","286.5865478515625"
"3761","","","","269.67498779296875","269.67498779296875","269.67498779296875"
"3762","","","","267.875","267.875","267.875"
"3763","","","","327.32501220703125","327.32501220703125","327.32501220703125"
"3764","","","","293.59375","293.59375","293.59375"
"3765","","","","252.4375","252.4375","252.4375"
"3766","","","","300.8333435058594","300.8333435058594","300.8333435058594"
"3767","","","","268.6944580078125","268.6944580078125","268.6944580078125"
"3768","","","","339.29998779296875","339.29998779296875","339.29998779296875"
"3769","","","","293.2250061035156","293.2250061035156","293.2250061035156"
"3770","","","","282.625","282.625","282.625"
"3771","","","","291.4444580078125","291.4444580078125","291.4444580078125"
"3772","","","","281.984375","281.984375","281.984375"
"3773","","","","297.2291564941406","297.2291564941406","297.2291564941406"
"3774","","","","277.0714416503906","277.0714416503906","277.0714416503906"
"3775","","","","263.5694580078125","263.5694580078125","263.5694580078125"
"3776","","","","282.9583435058594","282.9583435058594","282.9583435058594"
"3777","","","","231.72727966308594","231.72727966308594","231.72727966308594"
"3778","","","","249.28408813476562","249.28408813476562","249.28408813476562"
"3779","","","","281.3645935058594","281.3645935058594","281.3645935058594"
"3780","","","","277.0833435058594","277.0833435058594","277.0833435058594"
"3781","","","","363.4861145019531","363.4861145019531","363.4861145019531"
"3782","","","","284.04998779296875","284.04998779296875","284.04998779296875"
"3783","","","","335.52679443359375","335.52679443359375","335.52679443359375"
"3784","","","","292.45001220703125","292.45001220703125","292.45001220703125"
"3785","","","","288.73748779296875","288.73748779296875","288.73748779296875"
"3786","","","","288.875","288.875","288.875"
"3787","","","","321.90625","321.90625","321.90625"
"3788","","","","292.52777099609375","292.52777099609375","292.52777099609375"
"3789","","","","318.03125","318.03125","318.03125"
"3790","","","","307.5","307.5","307.5"
"3791","","","","280.51251220703125","280.51251220703125","280.51251220703125"
"3792","","","","291.5104064941406","291.5104064941406","291.5104064941406"
"3793","","","","261.8958435058594","261.8958435058594","261.8958435058594"
"3794","","","","287.8571472167969","287.8571472167969","287.8571472167969"
"3795","","","","312.0961608886719","312.0961608886719","312.0961608886719"
"3796","","","","310.625","310.625","310.625"
"3797","","","","314.3984375","314.3984375","314.3984375"
"3798","","","","317.7045593261719","317.7045593261719","317.7045593261719"
"3799","","","","293.25","293.25","293.25"
"3800","","","","267.75","267.75","267.75"
"3801","","","","312.7159118652344","312.7159118652344","312.7159118652344"
"3802","","","","256.3636474609375","256.3636474609375","256.3636474609375"
"3803","","","","281.2159118652344","281.2159118652344","281.2159118652344"
"3804","","","","262.2361145019531","262.2361145019531","262.2361145019531"
"3805","","","","278.1339416503906","278.1339416503906","278.1339416503906"
"3806","","","","313.2321472167969","313.2321472167969","313.2321472167969"
"3807","","","","305.9166564941406","305.9166564941406","305.9166564941406"
"3808","","","","262.3522644042969","262.3522644042969","262.3522644042969"
"3809","","","","288.3928527832031","288.3928527832031","288.3928527832031"
"3810","","","","289.41070556640625","289.41070556640625","289.41070556640625"
"3811","","","","365.9479064941406","365.9479064941406","365.9479064941406"
"3812","","","","299.1388854980469","299.1388854980469","299.1388854980469"
"3813","","","","265.2019348144531","265.2019348144531","265.2019348144531"
"3814","","","","296.65179443359375","296.65179443359375","296.65179443359375"
"3815","","","","299.8928527832031","299.8928527832031","299.8928527832031"
"3816","","","","322.39422607421875","322.39422607421875","322.39422607421875"
"3817","","","","253.875","253.875","253.875"
"3818","","","","257.8125","257.8125","257.8125"
"3819","","","","250.76922607421875","250.76922607421875","250.76922607421875"
"3820","","","","267.6875","267.6875","267.6875"
"3821","","","","312.02777099609375","312.02777099609375","312.02777099609375"
"3822","","","","226.1666717529297","226.1666717529297","226.1666717529297"
"3823","","","","303.375","303.375","303.375"
"3824","","","","316.625","316.625","316.625"
"3825","","","","267.1477355957031","267.1477355957031","267.1477355957031"
"3826","","","","283.9204406738281","283.9204406738281","283.9204406738281"
"3827","","","","298.0520935058594","298.0520935058594","298.0520935058594"
"3828","","","","252.84375","252.84375","252.84375"
"3829","","","","321.375","321.375","321.375"
"3830","","","","347.1875","347.1875","347.1875"
"3831","","","","251.71249389648438","251.71249389648438","251.71249389648438"
